time,speed
201909221400,37.356
201909221410,37.26
201909221420,37.142
201909221430,37.833
201909221440,38.184
201909221450,38.476
201909221500,37.523
201909221510,37.146
201909221520,36.062
201909221530,32.481
201909221540,29.524
201909221550,24.112
201909221600,34.968
201909221610,36.773
201909221620,31.185
201909221630,32.407
201909221640,24.565
201909221650,23.368
201909221700,33.046
201909221710,31.876
201909221720,26.032
201909221730,30.863
201909221740,27.549
201909221750,27.897
201909221800,35.485
201909221810,32.128
201909221820,27.444
201909221830,23.436
201909221840,33.785
201909221850,32.365
201909221900,33.824
201909221910,35.414
201909221920,34.441
201909221930,34.789
201909221940,35.458
201909221950,33.976
201909222000,34.971
201909222010,34.546
201909222020,36.324
201909222030,38.028
201909222040,38.246
201909222050,35.793
201909222100,36.808
201909222110,37.147
201909222120,38.213
201909222130,37.762
201909222140,38.399
201909222150,38.054
201909222200,37.939
201909222210,38.749
201909222220,37.385
201909222230,38.046
201909222240,37.119
201909222250,37.464
201909222300,37.632
201909222310,37.993
201909222320,41.499
201909222330,41.235
201909222340,40.509
201909222350,39.742
201909230000,41.077
201909230010,41.029
201909230020,39.327
201909230030,40.804
201909230040,40.917
201909230050,40.151
201909230100,40.827
201909230110,41.207
201909230120,33.772
201909230130,40.886
201909230140,39.282
201909230150,41.198
201909230200,40.496
201909230210,41.122
201909230220,40.276
201909230230,35.472
201909230240,41.216
201909230250,40.72
201909230300,41.492
201909230310,40.609
201909230320,38.293
201909230330,40.073
201909230340,35.268
201909230350,36.853
201909230400,40.632
201909230410,39.841
201909230420,39.253
201909230430,40.695
201909230440,38.95
201909230450,37.68
201909230500,36.316
201909230510,41.213
201909230520,41.253
201909230530,41.297
201909230540,41.04
201909230550,41.306
201909230600,40.749
201909230610,41.692
201909230620,37.88
201909230630,38.029
201909230640,40.431
201909230650,38.357
201909230700,39.056
201909230710,26.38
201909230720,33.329
201909230730,36.785
201909230740,35.923
201909230750,24.155
201909230800,23.134
201909230810,36.874
201909230820,38.033
201909230830,35.353
201909230840,38.506
201909230850,37.845
201909230900,38.752
201909230910,36.283
201909230920,38.545
201909230930,38.644
201909230940,37.962
201909230950,37.94
201909231000,37.422
201909231010,37.488
201909231020,38.436
201909231030,38.417
201909231040,39.242
201909231050,38.543
201909231100,37.915
201909231110,38.344
201909231120,40.345
201909231130,38.58
201909231140,38.116
201909231150,37.285
201909231200,37.237
201909231210,38.867
201909231220,38.856
201909231230,39.952
201909231240,38.972
201909231250,39.783
201909231300,39.567
201909231310,40.316
201909231320,41.695
201909231330,40.138
201909231340,36.333
201909231350,40.156
201909231400,37.631
201909231410,39.992
201909231420,39.504
201909231430,39.99
201909231440,39.127
201909231450,37.72
201909231500,38.099
201909231510,38.052
201909231520,39.07
201909231530,38.611
201909231540,39.724
201909231550,37.641
201909231600,37.558
201909231610,37.585
201909231620,37.913
201909231630,36.373
201909231640,31.001
201909231650,35.816
201909231700,36.117
201909231710,34.707
201909231720,34.332
201909231730,33.967
201909231740,34.37
201909231750,31.209
201909231800,31.415
201909231810,27.059
201909231820,32.858
201909231830,33.918
201909231840,33.143
201909231850,32.084
201909231900,33.67
201909231910,33.629
201909231920,34.22
201909231930,35.016
201909231940,35.278
201909231950,36.483
201909232000,34.379
201909232010,33.729
201909232020,34.771
201909232030,35.034
201909232040,35.964
201909232050,35.877
201909232100,36.873
201909232110,37.012
201909232120,30.807
201909232130,12.956
201909232140,21.525
201909232150,37.203
201909232200,32.626
201909232210,16.706
201909232220,37.051
201909232230,38.544
201909232240,38.41
201909232250,39.245
201909232300,41.278
201909232310,39.562
201909232320,39.922
201909232330,41.468
201909232340,39.886
201909232350,39.447
201909240000,38.884
201909240010,40.891
201909240020,38.957
201909240030,41.846
201909240040,38.238
201909240050,39.035
201909240100,40.933
201909240110,40.775
201909240120,40.736
201909240130,41.286
201909240140,40.875
201909240150,40.887
201909240200,40.922
201909240210,39.381
201909240220,38.531
201909240230,40.03
201909240240,41.247
201909240250,40.763
201909240300,38.775
201909240310,37.201
201909240320,35.449
201909240330,39.333
201909240340,41.042
201909240350,37.001
201909240400,40.608
201909240410,40.548
201909240420,37.668
201909240430,37.207
201909240440,35.993
201909240450,41.097
201909240500,38.342
201909240510,37.634
201909240520,40.645
201909240530,39.411
201909240540,38.679
201909240550,38.121
201909240600,35.206
201909240610,37.581
201909240620,38.309
201909240630,41.758
201909240640,36.696
201909240650,36.487
201909240700,37.389
201909240710,35.769
201909240720,36.236
201909240730,35.857
201909240740,34.575
201909240750,34.371
201909240800,36.792
201909240810,37.316
201909240820,37.365
201909240830,36.646
201909240840,36.813
201909240850,37.984
201909240900,38.673
201909240910,37.711
201909240920,38.861
201909240930,36.166
201909240940,36.637
201909240950,37.403
201909241000,38.174
201909241010,38.229
201909241020,37.108
201909241030,37.362
201909241040,39.054
201909241050,38.638
201909241100,38.015
201909241110,39.023
201909241120,38.443
201909241130,36.782
201909241140,37.324
201909241150,39.953
201909241200,38.266
201909241210,36.664
201909241220,39.026
201909241230,41.365
201909241240,40.812
201909241250,39.098
201909241300,39.92
201909241310,38.743
201909241320,38.173
201909241330,38.518
201909241340,39.071
201909241350,38.681
201909241400,38.63
201909241410,40.138
201909241420,39.525
201909241430,40.263
201909241440,38.418
201909241450,39.255
201909241500,39.239
201909241510,37.903
201909241520,37.609
201909241530,37.596
201909241540,36.589
201909241550,38.831
201909241600,37.411
201909241610,36.634
201909241620,38.441
201909241630,38.199
201909241640,36.614
201909241650,36.541
201909241700,37.57
201909241710,34.457
201909241720,33.832
201909241730,32.995
201909241740,31.382
201909241750,31.748
201909241800,31.436
201909241810,30.204
201909241820,19.477
201909241830,12.903
201909241840,29.902
201909241850,33.388
201909241900,33.653
201909241910,26.377
201909241920,29.015
201909241930,33.726
201909241940,35.158
201909241950,35.395
201909242000,35.753
201909242010,38.048
201909242020,36.134
201909242030,33.786
201909242040,35.851
201909242050,35.596
201909242100,34.984
201909242110,35.484
201909242120,35.601
201909242130,33.057
201909242140,23.988
201909242150,29.152
201909242200,36.615
201909242210,37.759
201909242220,37.937
201909242230,37.6
201909242240,39.358
201909242250,38.458
201909242300,38.915
201909242310,40.976
201909242320,41.88
201909242330,40.311
201909242340,38.483
201909242350,39.475
201909250000,38.801
201909250010,40.817
201909250020,38.234
201909250030,38.796
201909250040,39.17
201909250050,40.424
201909250100,41.825
201909250110,40.956
201909250120,40.865
201909250130,40.944
201909250140,39.634
201909250150,38.874
201909250200,40.807
201909250210,40.568
201909250220,40.84
201909250230,41.079
201909250240,41.034
201909250250,40.688
201909250300,40.385
201909250310,39.1
201909250320,38.948
201909250330,40.625
201909250340,39.992
201909250350,41.124
201909250400,39.195
201909250410,31.547
201909250420,39.775
201909250430,34.601
201909250440,38.876
201909250450,40.698
201909250500,34.974
201909250510,40.366
201909250520,35.34
201909250530,39.44
201909250540,40.61
201909250550,40.957
201909250600,31.465
201909250610,34.422
201909250620,41.661
201909250630,38.567
201909250640,39.998
201909250650,38.603
201909250700,35.511
201909250710,34.783
201909250720,36.978
201909250730,36.028
201909250740,35.567
201909250750,38.078
201909250800,35.811
201909250810,37.294
201909250820,35.965
201909250830,37.428
201909250840,37.541
201909250850,38.079
201909250900,36.9
201909250910,35.659
201909250920,39.077
201909250930,36.746
201909250940,38.054
201909250950,36.232
201909251000,37.048
201909251010,38.04
201909251020,38.035
201909251030,38.095
201909251040,37.315
201909251050,37.463
201909251100,39.094
201909251110,37.899
201909251120,39.271
201909251130,40.659
201909251140,38.784
201909251150,38.386
201909251200,38.73
201909251210,40.949
201909251220,39.243
201909251230,39.041
201909251240,38.006
201909251250,40.093
201909251300,39.604
201909251310,39.171
201909251320,38.782
201909251330,39.876
201909251340,41.059
201909251350,40.478
201909251400,39.89
201909251410,39.63
201909251420,38.663
201909251430,41.101
201909251440,39.326
201909251450,39.217
201909251500,37.639
201909251510,36.851
201909251520,37.139
201909251530,37.114
201909251540,37.728
201909251550,36.795
201909251600,36.663
201909251610,35.79
201909251620,37.072
201909251630,35.705
201909251640,36.237
201909251650,35.616
201909251700,34.927
201909251710,31.911
201909251720,27.868
201909251730,32.404
201909251740,31.617
201909251750,29.085
201909251800,30.16
201909251810,32.265
201909251820,26.166
201909251830,27.859
201909251840,30.717
201909251850,32.463
201909251900,33.003
201909251910,33.263
201909251920,34.015
201909251930,33.596
201909251940,32.966
201909251950,34.8
201909252000,34.928
201909252010,34.644
201909252020,34.928
201909252030,35.093
201909252040,36.206
201909252050,36.481
201909252100,35.86
201909252110,35.565
201909252120,34.443
201909252130,17.412
201909252140,30.854
201909252150,36.591
201909252200,36.334
201909252210,34.042
201909252220,33.44
201909252230,34.432
201909252240,37.566
201909252250,37.523
201909252300,38.737
201909252310,40.189
201909252320,40.889
201909252330,40.802
201909252340,37.656
201909252350,41.237
201909260000,37.438
201909260010,41.884
201909260020,40.274
201909260030,41.495
201909260040,39.752
201909260050,38.349
201909260100,39.163
201909260110,40.803
201909260120,41.478
201909260130,37.656
201909260140,34.641
201909260150,40.734
201909260200,41.366
201909260210,38.933
201909260220,40.79
201909260230,41.489
201909260240,39.779
201909260250,41.003
201909260300,41.332
201909260310,35.667
201909260320,36.072
201909260330,34.444
201909260340,40.339
201909260350,39.333
201909260400,40.878
201909260410,40.995
201909260420,40.538
201909260430,42.526
201909260440,35.267
201909260450,36.276
201909260500,39.977
201909260510,39.656
201909260520,35.548
201909260530,40.923
201909260540,37.34
201909260550,41.569
201909260600,38.227
201909260610,35.15
201909260620,40.341
201909260630,41.194
201909260640,37.6
201909260650,37.271
201909260700,39.053
201909260710,36.735
201909260720,37.047
201909260730,37.412
201909260740,36.096
201909260750,36.207
201909260800,38.432
201909260810,36.596
201909260820,37.808
201909260830,34.634
201909260840,35.979
201909260850,36.214
201909260900,37.882
201909260910,38.327
201909260920,37.841
201909260930,37.957
201909260940,38.858
201909260950,37.73
201909261000,37.103
201909261010,38.39
201909261020,39.175
201909261030,37.894
201909261040,38.366
201909261050,38.595
201909261100,37.125
201909261110,37.189
201909261120,37.373
201909261130,38.476
201909261140,36.635
201909261150,39.667
201909261200,39.209
201909261210,38.144
201909261220,38.809
201909261230,38.016
201909261240,39.566
201909261250,39.372
201909261300,39.403
201909261310,40.473
201909261320,37.666
201909261330,39.59
201909261340,39.509
201909261350,38.366
201909261400,38.781
201909261410,38.253
201909261420,39.818
201909261430,39.874
201909261440,40.084
201909261450,38.906
201909261500,37.413
201909261510,39.066
201909261520,36.293
201909261530,36.726
201909261540,37.34
201909261550,37.981
201909261600,36.71
201909261610,36.636
201909261620,36.364
201909261630,36.657
201909261640,36.221
201909261650,36.679
201909261700,35.468
201909261710,33.135
201909261720,32.031
201909261730,33.457
201909261740,31.499
201909261750,29.69
201909261800,30.832
201909261810,23.102
201909261820,25.941
201909261830,27.575
201909261840,32.837
201909261850,33.236
201909261900,33.132
201909261910,33.439
201909261920,33.874
201909261930,34.095
201909261940,34.086
201909261950,32.981
201909262000,32.58
201909262010,34.673
201909262020,34.725
201909262030,37.35
201909262040,34.68
201909262050,34.77
201909262100,36.374
201909262110,35.527
201909262120,35.166
201909262130,35.84
201909262140,34.868
201909262150,35.653
201909262200,37.51
201909262210,36.755
201909262220,34.972
201909262230,36.984
201909262240,37.088
201909262250,38.803
201909262300,38.949
201909262310,38.912
201909262320,39.434
201909262330,40.414
201909262340,39.321
201909262350,39.344
201909270000,40.704
201909270010,40.208
201909270020,41.458
201909270030,41.024
201909270040,41.57
201909270050,41.275
201909270100,38.595
201909270110,39.5
201909270120,41.242
201909270130,41.051
201909270140,39.483
201909270150,39.819
201909270200,38.704
201909270210,38.273
201909270220,41.559
201909270230,41.177
201909270240,40.66
201909270250,39.578
201909270300,41.245
201909270310,37.577
201909270320,41.816
201909270330,37.937
201909270340,40.051
201909270350,40.439
201909270400,38.934
201909270410,41.103
201909270420,37.679
201909270430,23.167
201909270440,34.126
201909270450,40.546
201909270500,40.756
201909270510,39.298
201909270520,36.795
201909270530,36.438
201909270540,40.747
201909270550,38.804
201909270600,41.232
201909270610,38.811
201909270620,38.741
201909270630,38.597
201909270640,38.291
201909270650,36.767
201909270700,32.632
201909270710,33.156
201909270720,35.422
201909270730,37.066
201909270740,35.512
201909270750,25.146
201909270800,35.112
201909270810,37.754
201909270820,37.782
201909270830,37.787
201909270840,39.059
201909270850,38.455
201909270900,38.086
201909270910,38.955
201909270920,39.232
201909270930,39.512
201909270940,38.177
201909270950,38.932
201909271000,38.319
201909271010,38.674
201909271020,39.875
201909271030,37.691
201909271040,38.822
201909271050,39.16
201909271100,38.655
201909271110,37.375
201909271120,38.418
201909271130,39.866
201909271140,38.382
201909271150,38.829
201909271200,38.591
201909271210,36.407
201909271220,39.032
201909271230,37.554
201909271240,39.428
201909271250,39.742
201909271300,40.526
201909271310,38.979
201909271320,38.599
201909271330,37.745
201909271340,39.079
201909271350,38.468
201909271400,36.749
201909271410,38.275
201909271420,40.32
201909271430,39.29
201909271440,36.338
201909271450,39.294
201909271500,38.658
201909271510,38.288
201909271520,37.413
201909271530,35.603
201909271540,35.912
201909271550,37.81
201909271600,38.22
201909271610,36.427
201909271620,36.068
201909271630,36.449
201909271640,35.121
201909271650,33.692
201909271700,20.526
201909271710,31.914
201909271720,33.473
201909271730,31.93
201909271740,33.687
201909271750,27.729
201909271800,30.59
201909271810,28.605
201909271820,27.843
201909271830,23.794
201909271840,19.968
201909271850,22.023
201909271900,23.981
201909271910,27.621
201909271920,26.419
201909271930,25.679
201909271940,34.233
201909271950,34.111
201909272000,34.242
201909272010,34.211
201909272020,34.943
201909272030,34.752
201909272040,35.939
201909272050,35.441
201909272100,35.581
201909272110,36.304
201909272120,37.688
201909272130,34.865
201909272140,35.447
201909272150,35.566
201909272200,35.4
201909272210,37.385
201909272220,35.95
201909272230,36.125
201909272240,37.403
201909272250,39.168
201909272300,38.954
201909272310,37.839
201909272320,40.691
201909272330,39.211
201909272340,41.125
201909272350,40.255
201909280000,40.236
201909280010,39.825
201909280020,41.869
201909280030,39.847
201909280040,36.487
201909280050,41.486
201909280100,41.94
201909280110,40.223
201909280120,38.714
201909280130,41.519
201909280140,41.101
201909280150,41.648
201909280200,37.433
201909280210,32.175
201909280220,40.732
201909280230,41.956
201909280240,41.035
201909280250,37.936
201909280300,38.233
201909280310,40.427
201909280320,41.412
201909280330,40.815
201909280340,41.012
201909280350,35.534
201909280400,41.598
201909280410,41.485
201909280420,41.625
201909280430,35.908
201909280440,41.198
201909280450,38.574
201909280500,39.068
201909280510,37.908
201909280520,41.533
201909280530,37.976
201909280540,40.594
201909280550,39.645
201909280600,40.456
201909280610,41.556
201909280620,30.507
201909280630,40.673
201909280640,41.929
201909280650,39.806
201909280700,37.932
201909280710,39.973
201909280720,38.598
201909280730,36.889
201909280740,39.161
201909280750,36.459
201909280800,38.502
201909280810,36.554
201909280820,39.154
201909280830,37.827
201909280840,38.416
201909280850,35.483
201909280900,36.891
201909280910,36.971
201909280920,38.977
201909280930,36.104
201909280940,36.339
201909280950,34.11
201909281000,34.373
201909281010,36.87
201909281020,36.78
201909281030,36.709
201909281040,38.098
201909281050,35.584
201909281100,35.133
201909281110,36.353
201909281120,36.818
201909281130,37.999
201909281140,36.166
201909281150,36.956
201909281200,35.535
201909281210,37.108
201909281220,36.757
201909281230,37.149
201909281240,38.559
201909281250,37.532
201909281300,37.859
201909281310,37.051
201909281320,36.19
201909281330,37.505
201909281340,36.631
201909281350,36.657
201909281400,37.029
201909281410,37.534
201909281420,36.943
201909281430,36.771
201909281440,36.514
201909281450,37.89
201909281500,36.742
201909281510,36.6
201909281520,36.176
201909281530,37.212
201909281540,34.899
201909281550,36.442
201909281600,35.297
201909281610,37.877
201909281620,34.719
201909281630,34.936
201909281640,37.323
201909281650,33.837
201909281700,35.48
201909281710,35.121
201909281720,34.951
201909281730,33.329
201909281740,34.075
201909281750,32.533
201909281800,35.221
201909281810,33.67
201909281820,33.254
201909281830,33.431
201909281840,35.057
201909281850,33.608
201909281900,34.63
201909281910,32.9
201909281920,35.413
201909281930,36.793
201909281940,35.346
201909281950,35.097
201909282000,34.805
201909282010,34.823
201909282020,33.652
201909282030,36.233
201909282040,35.633
201909282050,36.385
201909282100,36.658
201909282110,34.857
201909282120,37.379
201909282130,37.512
201909282140,36.938
201909282150,36.64
201909282200,38.517
201909282210,39.871
201909282220,37.269
201909282230,38.068
201909282240,38.884
201909282250,39.296
201909282300,38.545
201909282310,41.248
201909282320,40.752
201909282330,40.997
201909282340,40.396
201909282350,40.383
201909290000,41.441
201909290010,40.056
201909290020,41.567
201909290030,40.752
201909290040,40.631
201909290050,40.21
201909290100,39.47
201909290110,40.842
201909290120,41.264
201909290130,41.329
201909290140,40.205
201909290150,41.365
201909290200,40.012
201909290210,40.463
201909290220,41.137
201909290230,41.034
201909290240,41.775
201909290250,39.131
201909290300,38.093
201909290310,37.91
201909290320,38.141
201909290330,38.277
201909290340,40.863
201909290350,40.693
201909290400,40.605
201909290410,40.246
201909290420,41.782
201909290430,41.539
201909290440,40.603
201909290450,39.283
201909290500,35.709
201909290510,40.316
201909290520,41.203
201909290530,40.469
201909290540,37.843
201909290550,36.245
201909290600,40.488
201909290610,37.735
201909290620,38.659
201909290630,39.071
201909290640,38.685
201909290650,37.535
201909290700,34.43
201909290710,35.422
201909290720,38.058
201909290730,37.909
201909290740,35.22
201909290750,35.014
201909290800,37.678
201909290810,35.116
201909290820,36.692
201909290830,36.219
201909290840,37.004
201909290850,37.1
201909290900,38.445
201909290910,38.082
201909290920,37.951
201909290930,38.536
201909290940,37.681
201909290950,36.942
201909291000,38.142
201909291010,37.372
201909291020,37.474
201909291030,36.139
201909291040,39.012
201909291050,37.81
201909291100,37.448
201909291110,36.953
201909291120,36.964
201909291130,37.719
201909291140,37.266
201909291150,38.027
201909291200,37.684
201909291210,36.39
201909291220,40.217
201909291230,39.638
201909291240,39.348
201909291250,38.524
201909291300,39.348
201909291310,40.511
201909291320,37.496
201909291330,37.169
201909291340,38.253
201909291350,39.629
201909291400,39.392
201909291410,39.324
201909291420,38.164
201909291430,37.598
201909291440,38.018
201909291450,37.941
201909291500,35.458
201909291510,37.964
201909291520,36.884
201909291530,37.322
201909291540,35.53
201909291550,36.453
201909291600,37.954
201909291610,37.083
201909291620,39.302
201909291630,35.428
201909291640,37.94
201909291650,35.863
201909291700,34.528
201909291710,34.859
201909291720,33.832
201909291730,31.621
201909291740,28.347
201909291750,26.265
201909291800,30.744
201909291810,22.621
201909291820,22.669
201909291830,30.6
201909291840,31.537
201909291850,30.964
201909291900,22.419
201909291910,28.077
201909291920,28.196
201909291930,29.679
201909291940,29.13
201909291950,31.753
201909292000,34.909
201909292010,35.68
201909292020,35.185
201909292030,35.681
201909292040,34.987
201909292050,34.948
201909292100,36.833
201909292110,37.082
201909292120,36.685
201909292130,38.583
201909292140,36.851
201909292150,37.309
201909292200,36.962
201909292210,36.2
201909292220,36.344
201909292230,38.35
201909292240,39.616
201909292250,37.364
201909292300,38.817
201909292310,38.829
201909292320,40.646
201909292330,40.149
201909292340,41.11
201909292350,41.503
201909300000,41.962
201909300010,41.198
201909300020,40.657
201909300030,40.188
201909300040,38.029
201909300050,41.083
201909300100,40.88
201909300110,41.43
201909300120,37.969
201909300130,41.248
201909300140,39.127
201909300150,38.58
201909300200,39.145
201909300210,40.797
201909300220,41.965
201909300230,41.03
201909300240,40.882
201909300250,41.453
201909300300,37.151
201909300310,37.272
201909300320,36.057
201909300330,39.79
201909300340,40.86
201909300350,37.578
201909300400,35.601
201909300410,38.795
201909300420,41.616
201909300430,26.904
201909300440,38.187
201909300450,41.517
201909300500,41.433
201909300510,35.925
201909300520,36.557
201909300530,39.135
201909300540,39.814
201909300550,41.198
201909300600,40.72
201909300610,41.928
201909300620,37.94
201909300630,36.723
201909300640,40.644
201909300650,39.409
201909300700,41.163
201909300710,38.924
201909300720,38.228
201909300730,37.55
201909300740,37.566
201909300750,38.938
201909300800,38.442
201909300810,39.335
201909300820,38.606
201909300830,38.477
201909300840,37.646
201909300850,37.984
201909300900,39.077
201909300910,37.921
201909300920,37.844
201909300930,37.408
201909300940,38.721
201909300950,38.34
201909301000,38.361
201909301010,37.401
201909301020,38.278
201909301030,36.41
201909301040,37.033
201909301050,36.662
201909301100,36.872
201909301110,37.356
201909301120,37.851
201909301130,37.347
201909301140,36.599
201909301150,37.554
201909301200,36.478
201909301210,38.24
201909301220,38.433
201909301230,40.04
201909301240,38.586
201909301250,39.928
201909301300,38.169
201909301310,37.807
201909301320,37.341
201909301330,38.877
201909301340,38.89
201909301350,37.471
201909301400,38.187
201909301410,37.677
201909301420,39.501
201909301430,41.158
201909301440,38.561
201909301450,37.061
201909301500,37.949
201909301510,39.036
201909301520,39.542
201909301530,37.371
201909301540,36.005
201909301550,37.972
201909301600,36.295
201909301610,38.207
201909301620,37.433
201909301630,36.487
201909301640,35.511
201909301650,35.726
201909301700,36.555
201909301710,35.486
201909301720,36.582
201909301730,37.293
201909301740,36.081
201909301750,37.009
201909301800,34.412
201909301810,35.979
201909301820,34.178
201909301830,35.861
201909301840,35.141
201909301850,34.968
201909301900,36.498
201909301910,37.252
201909301920,37
201909301930,37.195
201909301940,35.516
201909301950,36.379
201909302000,36.17
201909302010,37.18
201909302020,36.241
201909302030,35.831
201909302040,36.825
201909302050,37.767
201909302100,38.971
201909302110,38.088
201909302120,37.949
201909302130,36.403
201909302140,37.173
201909302150,38.116
201909302200,39.379
201909302210,39.031
201909302220,38.146
201909302230,40.577
201909302240,38.104
201909302250,38.962
201909302300,40.608
201909302310,40.34
201909302320,40.419
201909302330,40.931
201909302340,39.835
201909302350,38.937
